Aqua Teen Hunger Force Colon Movie Film for Theaters	0455326	5518918	750000	7.358557333333334	2007-04-13
A Scanner Darkly	0405296	5480996	8700000	0.629999540229885	2006-07-28
Monkeybone	0166276	5409517	75000000	0.07212689333333333	2001-02-23
Kaze tachinu	2013293	5201879	30000000	0.17339596666666668	2014-02-21
Alien Adventure	0238829	5017087	0	0	1999-08-20
Howl's Moving Castle	0347149	4710455	24000000	0.19626895833333333	2005-06-17
Kimi no na wa	5311514	4676810	0	0	2017-04-07
Persepolis	0808417	4443403	7300000	0.6086853424657535	2008-02-22
The Pebble and the Penguin	0114108	3983912	28000000	0.14228257142857142	1995-04-12
Batman: The Killing Joke	4853102	3775000	3500000	1.0785714285714285	2016-07-25
Cats Don't Dance	0118829	3562749	32000000	0.11133590625	1997-03-26
Tom and Jerry: The Movie	0105616	3560469	3500000	1.0172768571428572	1993-07-30
Anomalisa	2401878	3442820	8000000	0.4303525	2016-01-21
Pinocchio and the Emperor of the Night	0093743	3261638	8000000	0.40770475	1987-12-25
Waking Life	0243017	2892011	0	0	2001-11-16
The Oscar Nominated Short Films 2017: Animation	6511760	2833441	0	0	2017-02-08
Clifford's Really Big Movie	0398872	2831130	70000	40.444714285714284	2004-04-23
The Care Bears Adventure in Wonderland	0092723	2608000	0	0	1987-08-07
The Legend of Sarmoti: Siegfried & Roy	0117647	2537523	0	0	2002-04-23
The Oscar Nominated Short Films 2015: Animation	4383208	2408451	820000	2.9371353658536585	2015-01-30
Princess Mononoke	0119698	2298191	0	0	1997-07-12
Waltz with Bashir	1185616	2283276	1500000	1.522184	2008-06-12
L'illusionniste	0775489	2231024	0	0	2011-02-11
See full summary	0107875	2144238	0	0	1994-06-03
The Oscar Nominated Short Films 2013: Animation	2691524	2134206	700000	3.0488657142857143	2013-02-01
Dragon Ball Z: Doragon bôru Z - Kami to Kami	2263944	1937804	0	0	2014-08-05
The Nutcracker Prince	0100281	1781694	0	0	1990-11-21
Battle for Terra	0858486	1647083	0	0	2009-05-01
Vincent	0094269	1577480	0	0	1988-07-31
See full summary	0104740	1368210	35000000	0.039091714285714285	1992-08-21
The Oscar Nominated Short Films: Animation	1839647	1350640	0	0	2011-02-11
The Little Prince	1754656	1339152	81200000	0.016492019704433498	2016-08-05
GoBots: Battle of the Rock Lords	0091123	1338264	0	0	1986-03-21
Babar: The Movie	0096869	1305187	0	0	1989-07-28
See full summary	0104298	1119368	0	0	1992-08-28
From Up on Poppy Hill	1798188	1000878	22000000	0.045494454545454546	2011-07-16
Wallace & Gromit: The Best of Aardman Animation	0118114	1000000	0	0	1996-06-14
Cowboy Bebop: The Movie	0275277	999435	0	0	2003-05-16
See full summary	0955411	938232	10000000	0.0938232	2007-10-19
Ghost in the Shell 2: Innocence	0347246	924482	0	0	2004-09-24
Santa vs. the Snowman 3D	0337714	920251	0	0	2002-11-01
La tortue rouge	3666024	920057	0	0	2017-01-20
Paprika	0851578	881302	0	0	2007-06-22
Song of the Sea	1865505	850043	0	0	2014-12-10
The Adventures of Mark Twain	0088678	849915	0	0	2015-09-30
Kochadaiiyaan	2339505	817192	0	0	2014-05-23
Pippi Longstocking	0119899	779200	0	0	1997-08-22
See full summary	0109162	768488	0	0	1994-09-29
Pokémon Heroes	0347791	744928	0	0	2003-05-16
The Tale of the Princess Kaguya	2576852	695929	49300000	0.014116206896551724	2013-11-23
See full summary	6246170	694280	0	0	2016-11-11
The Secret of Kells	0485601	686383	0	0	2009-02-11
See full summary	0112389	669276	28000000	0.023902714285714284	1995-08-25
Metropolis	0293416	636830	15000000	0.04245533333333333	2002-01-25
The Wizard of Oz	0084458	612300	0	0	1982-05-31
See full summary	0049367	600000	1500000	0.4	1956-05-15
The Polar Express	0338348	584413	165000000	0.0035418969696969695	2004-11-10
Delgo	0361500	511920	40000000	0.012798	2008-12-12
See full summary	0095894	504636	0	0	1988-03-18
See full summary	0830199	462689	2000000	0.2313445	2006-06-23
Bakemono no ko	4272866	446142	0	0	2016-02-02
Akira	0094625	439162	0	0	1988-07-16
Only Yesterday	0102587	415941	0	0	2016-02-26
Suchîmubôi	0348121	410388	0	0	2005-03-18
Omoide no Mânî	3398268	400295	0	0	2014-07-19
Gandahar	0095525	370698	0	0	1988-03-02
The Prophet	1640718	335030	12000000	0.027919166666666665	2015-08-07
Avril et le monde truqué	3422078	294313	12400000	0.02373491935483871	2016-04-08
My Life as a Zucchini	2321405	292279	0	0	2017-02-24
Une vie de chat	1673702	287709	0	0	2010-12-15
Chico & Rita	1235830	247455	0	0	2010-11-19
My Dog Tulip	0843358	246574	0	0	2011-05-06
Life, Animated	3917210	244031	0	0	2016-10-20
See full summary	0120254	235766	0	0	1997-07-18
Kingsglaive: Final Fantasy XV	5595168	233569	0	0	2016-07-09
Miss Hokusai	3689910	216202	0	0	2015-05-09
See full summary	0119346	203134	250000	0.812536	1998-08-28
Spark: A Space Tail	3228088	190511	0	0	2017-05-04
Puella Magi Madoka Magica the Movie Part 1: Beginnings	2205948	180440	0	0	2012-10-06
Fullmetal Alchemist: The Sacred Star of Milos	1776196	177802	0	0	2012-01-20
Chicago 10	0905979	176545	0	0	2007-01-18
See full summary	1433540	165349	0	0	2009-06-17
Hell and Back	2141773	156166	0	0	2015-10-02
The Trumpet of the Swan	0206367	152525	0	0	2001-03-01
The Congress	1821641	137815	0	0	2014-07-24
Is the Man Who Is Tall Happy?	1817287	132409	0	0	2013-11-25
Tokyo Godfathers	0388473	128985	0	0	2003-11-08
Appleseed	0401233	124967	0	0	2004-04-17
See full summary	0228687	116710	0	0	2001-01-25
See full summary	0860906	113926	0	0	2009-06-27
See full summary	0137201	113484	0	0	1998-10-16
The Trouble with Terkel	1560987	107284	1000000	0.107284	2011-05-20
Kaptein Sabeltann	0390159	104443	0	0	2004-11-19
Perfect Blue	0156887	99389	0	0	1998-02-28
Jin-Roh: The Wolf Brigade	0193253	94591	0	0	1999-11-17
Tower	5116410	94329	0	0	2016-03-13
American: The Bill Hicks Story	1179947	90275	0	0	2011-04-08
Summer Wars	1474276	78182	0	0	2009-08-01
Fear(s) of the Dark	0792986	77876	0	0	2008-02-13
Ernest & Celestine	1816518	71442	0	0	2014-02-28
A Troll in Central Park	0108395	71368	0	0	1994-10-07
See full summary	0108069	69870	0	0	1995-01-13
See full summary	2073520	65975	0	0	2013-04-12
My Entire High School Sinking Into the Sea	5538568	65250	0	0	2016-09-23
Toys in the Attic	1342403	64918	0	0	2009-03-05
See full summary	1506940	63516	0	0	2010-10-15
Renaissance	0386741	63260	0	0	2006-03-15
See full summary	1703049	62027	0	0	2010-04-24
Gumby: The Movie	0113234	57100	2800000	0.020392857142857143	1995-12-01
Wings of Honneamise	0093207	55572	8000000	0.0069465	1995-03-10
See full summary	1050739	55202	0	0	2008-10-24
$9.99	0790799	52107	0	0	2009-09-17
See full summary	0166090	49090	0	0	1999-02-26
Gedo senki	0495596	48043	0	0	2006-07-29
Lunacy	0407236	47957	0	0	2005-11-17
O Menino e o Mundo	3183630	47618	0	0	2014-01-17
See full summary	4485246	42237	700000	0.06033857142857143	2016-09-30
Millennium Actress	0291350	37285	0	0	2002-09-14
Tales of the Brothers Quay	0093025	35275	0	0	2008-06-12
The Hero of Color City	0498351	31826	0	0	2014-10-09
Phantom Boy	1856057	30987	0	0	2016-07-15
The King and the Mockingbird	0079820	27513	0	0	1980-03-19
Vampire Hunter D: Bloodlust	0216651	25521	0	0	2001-09-28
A Grid-Iron Hero	0365288	25521	0	0	1916-10-09
Evangerion shin gekijôban: Jo	0923811	23401	0	0	2007-09-01
Hâmonî	3615204	23248	0	0	2016-05-17
See full summary	3214002	23043	0	0	2014-07-18
Rocks in My Pockets	2961890	22518	0	0	2014-08-22
See full summary	3781476	21074	0	0	2016-01-22
Mia et le Migou	0792978	16975	0	0	2008-12-10
Le chat du rabbin	1355638	16659	0	0	2011-06-01
See full summary	2320924	13385	0	0	2014-07-03
Shaye & Kiki	0307456	12182	0	0	2004-12-12
See full summary	0197633	11290	0	0	2006-07-08
Le tableau	1891769	11229	0	0	2013-05-10
Les contes de la nuit	1828229	10975	0	0	2011-07-20
Terkel i knibe	0386820	10579	0	0	2004-04-02
See full summary	0297753	7674	0	0	2003-06-04
Spriggan	0164917	7420	0	0	1998-09-05
Arjun: The Warrior Prince	2404027	7075	0	0	2012-05-25
See full summary	1037116	6587	0	0	2007-03-03
